image,mask_pixels,skeleton_pixels,D_min_px,D_ref_px,stenosis_percent
14_084_4_0021_bmp.rf.f96e4b356505bcf903c28c96b9ea32c4_mask.png,1229,204,4.472,7.034,36.42
14_084_4_0026_bmp.rf.fb5996b57389900120c01ed16e363c08_mask.png,1690,261,4.472,8.318,46.24
14_084_5_0030_bmp.rf.01651b535e9fd657f819ce6abd49d635_mask.png,749,150,4.472,6.582,32.05
14_084_5_0031_bmp.rf.5fa816b0052ceae51b147de2b50a6d42_mask.png,563,105,4.472,8.406,46.8
14_084_5_0039_bmp.rf.7f90be810edcb5f651e9daf1079fc7be_mask.png,1875,307,4.472,8.737,48.81
14_084_5_0044_bmp.rf.9ff375fad5572f7822dda751f0ac0538_mask.png,1014,228,4.472,5.657,20.94
14_084_5_0049_bmp.rf.601f964b5d6286c3dbc2278481356ce6_mask.png,2399,356,4.472,10.0,55.28
14_084_5_0051_bmp.rf.e2bcfbd8d3455319064d5b5629a38d58_mask.png,1194,214,4.472,8.0,44.1
14_084_6_0037_bmp.rf.30ce0ecfec97f9cde3f037c240ec3ebd_mask.png,607,97,4.472,9.677,53.79
14_084_6_0047_bmp.rf.e3800c9466a7148642b20409235b8bdb_mask.png,1050,153,4.472,8.947,50.02
14_084_6_0050_bmp.rf.4f618c4e94773a5055cf33e086199e1b_mask.png,997,185,4.472,10.194,56.13
14_084_6_0060_bmp.rf.c96b9d322e1e705f7189b40bfee2ab16_mask.png,729,111,4.472,8.148,45.11
14_084_7_0033_bmp.rf.7ab44d99b4c4fdf6a8190f44f9e30b02_mask.png,1446,168,4.472,11.662,61.65
14_084_7_0036_bmp.rf.1fad5c08ee02287715cd2c74b4eef789_mask.png,1357,149,4.472,10.198,56.15
14_084_7_0054_bmp.rf.1bf7d44629bfb0a52e008e89b1d0f7a4_mask.png,1895,209,4.472,11.662,61.65
14_084_7_0061_bmp.rf.7fc27969d454170111fc1b1f819a1500_mask.png,2012,235,4.472,10.933,59.1
14_084_7_0065_bmp.rf.12b8b7f839041f862da51e98bb7c4a24_mask.png,1555,165,5.657,11.662,51.49
14_084_7_0069_bmp.rf.65d9937e27a3cf15ea8486020c408c9b_mask.png,1601,262,4.472,8.737,48.81
14_084_9_0021_bmp.rf.f2c7c0fdbe8b1b3edd0679057bd3deff_mask.png,1082,157,4.472,8.294,46.08
14_084_9_0035_bmp.rf.3f9d41ec1f9cc06ba88288fe84cfa45e_mask.png,840,143,4.472,7.034,36.42
14_084_9_0036_bmp.rf.4c44583d874be7c1cfb93ab814e49cb1_mask.png,900,131,4.472,8.336,46.35
14_084_9_0047_bmp.rf.f95e641148c8c2d012f4b59051d12b87_mask.png,999,150,4.472,8.286,46.03
14_084_9_0050_bmp.rf.89759f15bdcb29b6154edd6c8d17e9f8_mask.png,1261,244,4.472,6.679,33.04
14_085_1_0060_bmp.rf.c00dfea6a040511d9d90f8dfaf3f7579_mask.png,3020,505,4.472,8.944,50.0
14_085_1_0070_bmp.rf.24b43c0e27da9872aaafafad504d228c_mask.png,6717,1070,4.472,8.944,50.0
14_085_1_0078_bmp.rf.19db8de9cf2d006d4182f2c435bd6001_mask.png,2956,485,4.472,11.0,59.34
14_085_1_0083_bmp.rf.227e0c2ea3d128d34ba8a9a06811c9e7_mask.png,1669,286,4.472,8.197,45.44
14_085_1_0096_bmp.rf.f3ca39c29001403d6e9d4dd826504ddd_mask.png,3925,693,4.472,8.944,50.0
14_085_2_0043_bmp.rf.e6455de31177d81171621aeda33cb405_mask.png,3036,512,4.472,8.0,44.1
14_085_2_0044_bmp.rf.a74bc05f5dc5330acc1e53f45b4ae3ab_mask.png,2329,363,4.472,8.0,44.1
14_085_2_0046_bmp.rf.2822858c66c56be4312cc1ad81885f3f_mask.png,1130,145,4.472,10.139,55.89
14_085_2_0054_bmp.rf.d6bf61a65170f0cf56a71f4bf6616003_mask.png,1260,193,4.472,8.27,45.92
14_085_2_0055_bmp.rf.0b888d1002edaa2744d9770ae3ea3510_mask.png,1914,270,4.472,8.944,50.0
14_085_2_0058_bmp.rf.2a228ba20fba36a49e67e012641e769e_mask.png,2971,404,4.472,10.713,58.26
14_085_2_0059_bmp.rf.53b1dd9295723a37edac97fd2e53bc24_mask.png,3405,453,4.472,10.119,55.8
14_085_2_0061_bmp.rf.11fd17abd7fb19ef21d84085debdc44b_mask.png,3125,415,5.657,8.944,36.75
14_085_2_0063_bmp.rf.2a8d3c288bfdb38df79ee45bc28ed53c_mask.png,1897,299,4.472,7.211,37.98
14_085_2_0069_bmp.rf.036a5538e8e4e93e38d656c18216843e_mask.png,2079,313,4.472,8.807,49.22
14_085_4_0032_bmp.rf.1fb1ba355f6dca519977aa560e29bdb8_mask.png,1990,238,4.472,11.151,59.89
14_085_4_0035_bmp.rf.fc42b2cf362830bd802520b2ea9c5a80_mask.png,2133,273,4.472,11.042,59.5
14_085_4_0050_bmp.rf.8664992ca40bed2dced56d810dd7401a_mask.png,1272,191,4.472,8.317,46.23
14_085_4_0051_bmp.rf.995dbe74b48779917fe2aa751bb04c05_mask.png,1215,160,4.472,11.096,59.7
14_085_4_0058_bmp.rf.6cbf3b7b1a5398a58d916a22f4a3fab0_mask.png,567,108,4.472,6.0,25.46
14_085_4_0072_bmp.rf.dac3d99f702154516b997619757dfb4b_mask.png,2362,363,4.472,8.944,50.0
14_085_5_0034_bmp.rf.0dcd712cd24dc1709398e19fdc368eed_mask.png,3603,516,4.472,10.0,55.28
14_085_5_0042_bmp.rf.6aedbd07c2162d82f485419c884beb1e_mask.png,1368,233,4.472,8.222,45.6
14_085_5_0047_bmp.rf.fc4c8c6024c8c9c53f50b68bebdb02d9_mask.png,1519,204,4.472,8.898,49.74
14_085_5_0049_bmp.rf.13a6a2d65787e0c0d512a130bc13a1c9_mask.png,1216,217,4.472,6.325,29.29
14_085_5_0059_bmp.rf.a1f67ad967434065bc8ac0d60d0fac22_mask.png,732,127,4.472,6.162,27.43
14_085_5_0072_bmp.rf.9dbe6ed7f2d95f91f8e986765fcfa3c4_mask.png,986,192,4.472,7.862,43.12
14_087_1_0042_bmp.rf.9c27ca57e1b2f0dced510a6cb8e22471_mask.png,576,77,4.472,11.775,62.02
14_087_1_0043_bmp.rf.d9df7b28f64cc40e95e6021008152a6b_mask.png,273,50,4.472,5.966,25.04
14_087_1_0044_bmp.rf.cebc60b826c65aef9f2e9e5b90c262cc_mask.png,214,43,4.472,6.0,25.46
14_087_1_0064_bmp.rf.1665e1bd4b63fd9fd173c5894a93a2d9_mask.png,551,103,4.472,5.42,17.49
14_087_1_0075_bmp.rf.4b197d9d97e28794013e739b25aec457_mask.png,405,84,4.472,5.42,17.49
14_087_1_0079_bmp.rf.b78a86739996a63bf66142462c9cf9b3_mask.png,251,48,4.0,6.0,33.33
14_087_2_0020_bmp.rf.a632cbe1a45ed4d52b751228ff687540_mask.png,1010,183,4.472,6.292,28.92
14_087_2_0027_bmp.rf.f0e8670354909014710c833943d04426_mask.png,1481,225,4.472,10.541,57.58
14_087_2_0028_bmp.rf.b3b5ac7a607e93d83309a55d1a6355e0_mask.png,1467,207,4.472,10.464,57.26
14_087_2_0031_bmp.rf.f8adf5c1553be820e30169377be59914_mask.png,1456,277,4.472,7.211,37.98
14_087_2_0034_bmp.rf.b15ac8093dade7f468f7614efab16ba0_mask.png,921,121,4.472,8.573,47.84
14_087_2_0039_bmp.rf.5985203b2cea11822b78b861ee60932d_mask.png,1490,235,4.472,11.305,60.44
14_087_2_0043_bmp.rf.4e4328e08eb82e46b6308bb832fe5e88_mask.png,1429,186,4.472,12.0,62.73
14_087_2_0048_bmp.rf.4988d931647fbe1e5342c5c11cdd9f42_mask.png,1794,334,4.472,8.098,44.78
14_087_2_0054_bmp.rf.e1bc2030de11ad8cb01fe9b1a4771271_mask.png,657,86,4.472,11.27,60.32
14_087_2_0058_bmp.rf.3d40e10732440a84fdb5a48b2cb95973_mask.png,897,185,4.472,6.768,33.92
14_087_2_0063_bmp.rf.5b6f5d132408ee393b2eb6e557af319b_mask.png,651,133,4.472,6.0,25.46
14_087_2_0066_bmp.rf.df27fffc665df610bf37d88464346bb2_mask.png,1700,164,6.325,12.831,50.71
14_087_2_0072_bmp.rf.cb95ea747ff1fce1d8bc2b66652ad438_mask.png,1159,148,4.472,11.013,59.39
14_087_2_0073_bmp.rf.73a6abf4cf0e01dc85c795819d21150f_mask.png,1284,251,4.472,7.034,36.42
14_087_2_0087_bmp.rf.5d1c7d874440ef6ca436323400af9f79_mask.png,1238,215,4.472,9.954,55.07
14_087_2_0088_bmp.rf.64645ba18a29fba26a1a2b45efaeb62d_mask.png,576,112,4.472,8.075,44.62
14_087_2_0090_bmp.rf.5b1de5481d0a0f2a9d00e723dc52f9d6_mask.png,1140,247,4.472,6.325,29.29
14_087_3_0034_bmp.rf.18a495bf1557fa10754c48bf6855b45c_mask.png,286,61,4.472,4.472,0.0
14_087_3_0037_bmp.rf.080cff46d95443482a701a784bdd1b80_mask.png,439,70,4.472,6.325,29.29
14_087_3_0048_bmp.rf.1aa9acea6b8c9d4e1c0279adb8826a84_mask.png,332,52,4.472,8.357,46.49
14_087_3_0055_bmp.rf.bf7c64c41d579c053024fa9aba368dd4_mask.png,589,132,4.472,5.301,15.64
14_087_3_0058_bmp.rf.6099df7e5318c6457a7ba42a480c7266_mask.png,934,190,4.472,6.097,26.65
14_087_3_0064_bmp.rf.a802266e452dcbfb966a84bebf4ebce9_mask.png,326,58,4.472,6.0,25.46
14_087_3_0068_bmp.rf.05502d030e6e92b72de2003f6158aee0_mask.png,742,126,4.472,8.0,44.1
14_088_1_0020_bmp.rf.b58b1720fa09d7cc8c8b327b3e168fd9_mask.png,1632,250,4.472,8.0,44.1
14_088_1_0035_bmp.rf.6b6a3347081c19fa2d0689391b1d92d0_mask.png,1626,259,4.472,8.669,48.41
14_088_2_0021_bmp.rf.739a7293a0a437ad8fd832b2f35aa7c4_mask.png,1553,296,4.472,6.325,29.29
14_088_2_0026_bmp.rf.076d450062d79adc148ccd99172f605a_mask.png,1033,224,4.472,6.0,25.46
14_088_2_0027_bmp.rf.d962c1289ffede6eff89991dba04fbda_mask.png,790,114,4.472,8.0,44.1
14_088_2_0028_bmp.rf.3f161093ce569cdea36d87378d979c59_mask.png,1170,183,4.472,7.211,37.98
14_088_2_0032_bmp.rf.6ade27ba06141addd4eef16b6abb70c3_mask.png,2586,447,4.472,8.0,44.1
14_088_3_0034_bmp.rf.e96210ed47458959fbaadb6d5d794745_mask.png,1554,304,4.472,6.325,29.29
14_088_3_0036_bmp.rf.1dfef537ef4a23faa03ae544eacfe167_mask.png,1210,220,4.472,8.0,44.1
14_088_3_0039_bmp.rf.798ab8e6965b29286aa6a43572c9a79a_mask.png,809,111,4.472,8.505,47.42
14_088_3_0048_bmp.rf.2da38e377b27a81aa7c40a59568fd20b_mask.png,558,87,4.472,7.034,36.42
14_088_3_0051_bmp.rf.c8ecc931a4bee07116ff4dc91239f46b_mask.png,1159,184,4.472,8.39,46.69
14_088_5_0035_bmp.rf.f01d500c93c0f2452f84e1d4dceb9d8e_mask.png,1597,260,4.472,8.39,46.69
14_088_5_0040_bmp.rf.45aca2855d4c25956165f8604149702d_mask.png,1163,185,4.472,6.325,29.29
14_088_5_0042_bmp.rf.83da0f6b1e1d7c796a54b672f7bc3d47_mask.png,733,132,4.472,6.325,29.29
14_088_5_0044_bmp.rf.1e462a23dccb9677f4c6ca7317760d4e_mask.png,1562,273,4.472,8.244,45.75
14_088_6_0035_bmp.rf.12354c07d5f0e0d0c77d484f3cf9301f_mask.png,689,131,4.472,6.768,33.92
14_088_6_0038_bmp.rf.ae6abf42d0759da425245229a1894e4c_mask.png,940,155,4.472,8.427,46.93
14_088_6_0039_bmp.rf.26394d80828c18fe47e73356b9c7305b_mask.png,1136,121,4.472,11.999,62.73
14_088_6_0040_bmp.rf.5af9511807d0f4de79804932c304ba11_mask.png,1830,308,4.472,7.211,37.98
14_088_6_0041_bmp.rf.58de7872000c3d091a820ad74aa09786_mask.png,1288,252,4.472,7.211,37.98
14_088_6_0042_bmp.rf.cea3ac92db0b9362241fcab10440dc48_mask.png,1464,226,4.472,10.117,55.79
14_088_6_0044_bmp.rf.444ba49683055e99375b72ad2bb85dc1_mask.png,1047,168,4.472,8.0,44.1
14_088_6_0050_bmp.rf.30d05661a53b1bfa934ed7b659b2ecac_mask.png,1617,256,4.472,8.761,48.95
14_088_6_0055_bmp.rf.06d83617927a7e870f394bb651230e54_mask.png,1854,290,4.472,8.503,47.41
14_088_8_0035_bmp.rf.e511e2da90424ed949c27695c9f9f813_mask.png,2020,405,2.828,7.211,60.78
14_088_8_0037_bmp.rf.402a8b2ef2fa457a49626d2a5fba1a10_mask.png,819,122,4.472,8.667,48.4
14_088_8_0039_bmp.rf.853fb717142e11233904e0ea0e38dfcb_mask.png,1970,288,4.472,11.268,60.31
14_088_8_0044_bmp.rf.03578514bc8b4284f22918c950cdb0b6_mask.png,3203,551,4.472,10.099,55.72
14_088_8_0048_bmp.rf.e071f689308f6805f256ecc3acb83629_mask.png,1809,320,2.828,8.0,64.64
14_088_8_0051_bmp.rf.e069ce144f496bbf508c788ffb343300_mask.png,2229,435,2.828,8.691,67.46
14_088_8_0053_bmp.rf.c0d9c5091b6dcbd5259fb32fbe4fd08a_mask.png,1791,304,2.828,10.445,72.92
14_088_8_0054_bmp.rf.781c56fb15c455cd1d892eb2090ff440_mask.png,1918,315,4.472,8.944,50.0
14_088_8_0055_bmp.rf.6438599d80d403d425f51cd08b05fcd1_mask.png,1004,259,2.828,6.26,54.81
14_088_8_0057_bmp.rf.3387cd620db62840439270714bbecfb4_mask.png,748,147,4.472,7.211,37.98
14_088_8_0058_bmp.rf.8d403d057439c2f5113994aa5959ce0b_mask.png,1564,279,2.828,8.0,64.64
14_088_8_0059_bmp.rf.8e50705eca8e9339bfd748a0290fcc15_mask.png,1334,172,4.472,12.504,64.23
14_088_8_0061_bmp.rf.a04dbaa1edf75dc078cf633ef045156b_mask.png,2247,341,2.828,11.096,74.51
14_088_8_0062_bmp.rf.882d4ebb3b96db8513461996ab3563bc_mask.png,1359,222,2.828,10.656,73.46
14_088_8_0063_bmp.rf.51b0a6b6501b8ae518f30cf1fa2388a1_mask.png,1923,279,2.828,12.066,76.56
14_088_8_0065_bmp.rf.40a0f101e3cf490282c16edbcf92fea9_mask.png,2458,362,4.0,11.379,64.85
14_088_8_0066_bmp.rf.513d68ac19748bda170ae9bf6b594c20_mask.png,2166,359,2.828,8.807,67.88
14_088_8_0067_bmp.rf.d7b203c9017154bfe0e19d0748890cd5_mask.png,2650,394,2.828,10.198,72.26
14_088_8_0068_bmp.rf.bcbe03f00a575173cdf4ba9f8c7111d9_mask.png,1622,259,2.828,8.456,66.55
14_088_8_0071_bmp.rf.3b4d62a9e6a53fe244e6d725b3edb329_mask.png,1800,368,2.828,8.852,68.05
14_088_8_0072_bmp.rf.301dd418e21ca3b3ff8c5269ad983426_mask.png,1538,226,4.472,8.944,50.0
14_088_8_0073_bmp.rf.edd2c3d78d6fadcec2b69e2efaaf10c1_mask.png,942,166,4.472,7.122,37.21
14_088_8_0074_bmp.rf.09d01fb5e5c7b7793dcafb8ba293c9b5_mask.png,1001,137,4.472,10.04,55.46
14_088_8_0075_bmp.rf.217a630986971814dfcbe4a941a787af_mask.png,2173,315,4.472,8.852,49.48
14_088_8_0077_bmp.rf.0fffd213deb67bc53b70b16c38627491_mask.png,975,166,4.472,7.211,37.98
14_088_8_0079_bmp.rf.230599cc4553fe42ea46b717bafea8f1_mask.png,1300,180,4.472,10.599,57.8
14_088_8_0080_bmp.rf.f9b7daae3e5f6150915e7ac972f6080c_mask.png,1028,140,4.472,8.807,49.22
14_088_8_0082_bmp.rf.3bde74c3108a39e99d3e13f47e42e23a_mask.png,1239,142,4.472,10.119,55.8
14_088_8_0084_bmp.rf.b701a96db8328fdabf41d8abc381ff5f_mask.png,1122,137,4.472,11.627,61.54
14_088_8_0085_bmp.rf.fd225d5d7008b7839a9df40bda9b6499_mask.png,909,122,4.472,10.0,55.28
14_091_1_0035_bmp.rf.967baa76630c9e20b80aa1b568eee14a_mask.png,9843,1569,4.472,12.166,63.24
14_091_1_0037_bmp.rf.fa0977bb2f4f12c1c7aeafa74d2af419_mask.png,14900,2283,4.472,11.314,60.47
14_091_1_0038_bmp.rf.d737886e5fba90db52d5fd460d9231ca_mask.png,10997,1830,4.472,11.662,61.65
14_091_1_0042_bmp.rf.21ef0647f140304c7bb3079cb3cf8e61_mask.png,25769,4271,4.472,11.314,60.47
14_091_1_0044_bmp.rf.bd77c9dd120f76d94498333bee90f98c_mask.png,7653,1197,4.472,11.662,61.65
14_092_1_0035_bmp.rf.5c48645299f74c48354b8b9c08b3a604_mask.png,980,186,4.472,8.0,44.1
14_092_1_0036_bmp.rf.4f89816de2ba1887f66afa46de625d4e_mask.png,644,79,4.472,8.366,46.54
14_092_1_0037_bmp.rf.a9fd95f7e85d07119787bace07ba7ac0_mask.png,997,165,4.472,9.006,50.34
14_092_1_0038_bmp.rf.b860370ded0f14d031f19bb9df24f158_mask.png,1382,260,4.472,8.36,46.51
14_092_1_0039_bmp.rf.363eb0b34a7cc31dd22d6393910b48cc_mask.png,927,193,4.472,6.292,28.92
14_092_1_0040_bmp.rf.4ebee5a97a8686d0793abb9d053e5919_mask.png,1353,199,4.472,8.665,48.39
14_092_1_0041_bmp.rf.e593d125c848db30e000819a9d1cc363_mask.png,795,95,5.657,8.944,36.75
14_092_1_0042_bmp.rf.367f8db81fb2ab5e28102180319d63b0_mask.png,944,124,4.472,8.27,45.92
14_092_1_0046_bmp.rf.5daf67be126a3c2dd20a8efa2659db26_mask.png,1027,150,4.472,8.944,50.0
14_092_1_0047_bmp.rf.5bc82af5112df8f1d147354fbee327c1_mask.png,999,139,4.472,8.0,44.1
14_092_1_0051_bmp.rf.b3c6925b915768d8278465887102682c_mask.png,1376,154,4.472,11.236,60.2
14_092_1_0052_bmp.rf.3efcc1d934448d3eccb967f3cb93840b_mask.png,1726,241,4.472,8.944,50.0
14_092_1_0053_bmp.rf.53f0e3aa8e7cc9860cc8919a076ba2d9_mask.png,927,112,6.0,8.944,32.92
14_092_1_0054_bmp.rf.21a03617ae748ef67e9c6cc02042004f_mask.png,795,84,6.0,8.437,28.89
14_092_1_0055_bmp.rf.d891e315e60a8650499305613ece5e68_mask.png,1545,286,4.472,8.0,44.1
14_092_1_0056_bmp.rf.9eff61a291bc8697d9eaca0f2fccf617_mask.png,1225,190,4.472,8.22,45.6
14_092_1_0057_bmp.rf.d6e87d03319fe081c25b1fe474372b42_mask.png,1071,115,4.472,11.255,60.27
14_092_1_0058_bmp.rf.fbcd17b213c24bcffdbf8fc89a5b38c9_mask.png,1617,293,4.472,8.172,45.28
14_092_1_0059_bmp.rf.a49a8418cd95958b59fe1cea2aae43c7_mask.png,842,120,4.472,11.3,60.42
14_092_1_0060_bmp.rf.3873e5265aa61406934f806f4f73c5c6_mask.png,1315,234,4.472,7.122,37.21
14_092_1_0061_bmp.rf.b2ad60a546ef40540c5fc768c19514fe_mask.png,963,174,4.472,6.768,33.92
14_092_1_0062_bmp.rf.e9e3c82106920c5eb4a8815dcb6cd3c4_mask.png,711,123,4.472,7.211,37.98
14_092_1_0063_bmp.rf.66663db8d89b8120843dec7504217eaa_mask.png,1419,267,4.472,7.122,37.21
14_092_1_0064_bmp.rf.0a053023c5fda9a544125fbfa0808892_mask.png,881,109,5.657,8.27,31.6
14_092_1_0065_bmp.rf.61502b831edb63db2db2f1168a019461_mask.png,1353,277,4.472,5.657,20.94
14_092_1_0066_bmp.rf.bdde7b7ad913112f7fdb77fea85662ec_mask.png,1266,249,4.472,6.945,35.61
14_092_1_0067_bmp.rf.1f34545c344b76b2570c1c7a365e1809_mask.png,1425,286,4.472,6.292,28.92
14_092_1_0069_bmp.rf.7fd1d54b646428521efe2734639d4afc_mask.png,611,86,4.472,6.26,28.56
14_092_1_0070_bmp.rf.ffb51ee5fe6a014e986e181601d820ea_mask.png,1899,336,4.472,7.211,37.98
14_092_1_0072_bmp.rf.2d8935acd0d1d40559fd3539b211dfa9_mask.png,1073,153,4.472,8.549,47.69
14_092_1_0073_bmp.rf.b5abb628d819d5469d31a55b5d1fdc09_mask.png,1129,163,4.472,10.04,55.46
14_092_1_0074_bmp.rf.60b76551554010650deae72d836dc4b5_mask.png,884,146,4.472,8.098,44.78
14_092_1_0075_bmp.rf.d68a3847a7d3e3967e1cf4cce7be854c_mask.png,1086,149,4.472,8.237,45.71
14_092_2_0025_bmp.rf.2ca16a4a9a4e7723279f8a18400bce0e_mask.png,1896,279,4.472,8.807,49.22
14_092_2_0026_bmp.rf.6e7e82d7fcfc2e2de7ee3db2bd5da5db_mask.png,1351,179,4.472,10.213,56.21
14_092_2_0028_bmp.rf.6f5b4c61b98e62318c99b0753331b0ed_mask.png,1671,248,4.472,8.898,49.74
14_092_2_0029_bmp.rf.f66b90814751de4c3ebd416da739ab82_mask.png,1284,186,4.472,8.944,50.0
14_092_2_0031_bmp.rf.07eafe7dd962de1e38c81c2d4b9b36e7_mask.png,803,102,4.472,10.02,55.37
14_092_2_0032_bmp.rf.0274674c0ceaf08ec7fa59d70a307c8d_mask.png,671,88,4.472,8.39,46.69
14_092_2_0033_bmp.rf.7e09be704a25a2eecfce57e549bf4e65_mask.png,1066,151,4.472,10.526,57.51
14_092_2_0035_bmp.rf.f0a4a05f4f10401c1b1dd9ed033a4ace_mask.png,1634,229,4.472,8.944,50.0
14_092_2_0036_bmp.rf.df4523ab500d9e7a9a1e792b7af67df0_mask.png,1003,131,5.657,8.667,34.73
14_092_2_0038_bmp.rf.b5cd2dd3488419f3318755a09ffae2f7_mask.png,1873,343,4.472,8.246,45.77
14_092_2_0039_bmp.rf.4cfdaaf08144fb27e66607e9a598deb5_mask.png,1944,361,4.472,7.211,37.98
14_092_2_0040_bmp.rf.5a1d060a135cc4f2ee90dc96b774547e_mask.png,2698,445,4.472,8.852,49.48
14_092_2_0041_bmp.rf.5b7cd803e4350ed469004477c0cf103e_mask.png,820,120,4.472,8.713,48.67
14_092_2_0043_bmp.rf.0283ffa875ba7f75f789afa59548c111_mask.png,1988,284,4.472,8.761,48.95
14_092_2_0044_bmp.rf.3348187d246616ba76ba1cae8e5303c5_mask.png,1786,237,4.472,8.944,50.0
14_092_2_0046_bmp.rf.615fa214c60dbcd45f00e19ab47b4ebf_mask.png,2082,317,4.472,8.944,50.0
14_092_2_0047_bmp.rf.572ef8b6421bdd12dc04df76aa87fda7_mask.png,2102,367,4.472,8.599,47.99
14_092_2_0048_bmp.rf.b01a6af19d45b48e4ab94bdb5efeae46_mask.png,1842,285,4.472,8.318,46.24
14_092_2_0049_bmp.rf.a84727f5085ed5da88a9eec4ed59a439_mask.png,3465,613,4.472,8.0,44.1
14_092_2_0050_bmp.rf.bfa06671e663d327a9c97d2a7ae05682_mask.png,1525,302,4.472,7.211,37.98
14_094_2_0035_bmp.rf.e66bc6ed67c72e944a5aa874320e8a4b_mask.png,354,54,4.472,6.0,25.46
14_094_2_0036_bmp.rf.68bcdb6f74a2f2cc4b6346ca9e8ce620_mask.png,343,64,4.472,6.13,27.04
14_094_2_0037_bmp.rf.97eed68a3faf822dfb67dbe908eb2272_mask.png,354,54,4.472,6.283,28.83
14_094_2_0044_bmp.rf.51f772b3e13837a5238558cc62501e7f_mask.png,253,35,5.657,8.263,31.54
14_094_2_0050_bmp.rf.e8202a3f35d513d2a3a49472653f4f44_mask.png,361,56,4.472,6.679,33.04
14_094_2_0051_bmp.rf.b8eb964649f0e5f05c053f9851dd31e5_mask.png,417,66,4.472,7.211,37.98
14_094_2_0052_bmp.rf.78de8064bfabb0f7a2a125ef601238d0_mask.png,223,31,6.0,6.591,8.96
14_096_2_0034_bmp.rf.e01f7beb2ba9f3b71245006bada30866_mask.png,1051,176,4.472,7.211,37.98
14_096_2_0045_bmp.rf.a0839fb58a0e7a503e77e63910f2279e_mask.png,990,175,4.0,7.211,44.53
14_096_2_0055_bmp.rf.8347c695f0b0e315b399451512402822_mask.png,1478,293,4.472,6.325,29.29
14_096_2_0058_bmp.rf.eb9f04f3181f11f9d2e7ab706f2bf89b_mask.png,1313,240,4.472,7.211,37.98
14_096_3_0037_bmp.rf.a033aa7774a3b440d6a40f432df26d81_mask.png,833,142,4.472,8.715,48.68
14_096_3_0038_bmp.rf.df2d98f569bbf3e88133080cb9c34f06_mask.png,938,119,4.472,13.248,66.24
14_096_3_0039_bmp.rf.ffec84d846ff9e441f9fcf43fde284a3_mask.png,859,93,4.472,14.057,68.19
14_096_3_0040_bmp.rf.205fd0c7c1606cb6a1ae96f6539bb8b5_mask.png,848,107,4.472,12.384,63.89
14_096_3_0041_bmp.rf.2a351bce02974d85ec32aede7a176842_mask.png,799,159,4.472,7.122,37.21
14_098_4_0030_bmp.rf.2d0761c85774e04122a764e44eee2b28_mask.png,2018,305,4.472,8.852,49.48
14_099_5_0016_bmp.rf.7f22b582cf824896587d82b3f276267c_mask.png,251,39,5.657,5.657,0.0
14_099_6_0012_bmp.rf.e58b03d3708b0dcdbf15f6a584050a85_mask.png,438,49,6.0,8.546,29.79
14_099_8_0010_bmp.rf.5981f22589220544859d49dfbbf026ce_mask.png,337,48,4.472,6.643,32.68
